,Gender.F,Zone.1,Zone.2,Zone.3,Zone.4,Zone.5,Zone.6,Class.1,Class.2,Class.3,Class.4,Class.5,Class.6,BonusClass.1,BonusClass.2,BonusClass.3,BonusClass.4,BonusClass.5,BonusClass.6,OwnersAge,VehiculeAge,Duration,NumberClaims,ClaimFrequency
22791,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.27631578947368396,0.191919191919192,0.326027,0,0.0
10431,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.144736842105263,0.0,0.49588999999999994,0,0.0
63282,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6842105263157889,0.0606060606060606,1.413699,0,0.0
16371,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.197368421052632,0.101010101010101,0.49588999999999994,0,0.0
767,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0263157894736842,0.0808080808080808,5.39726,0,0.0
13814,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.171052631578947,0.232323232323232,0.25205500000000003,0,0.0
61161,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.618421052631579,0.222222222222222,1.0,0,0.0
32917,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.368421052631579,0.0,0.747945,0,0.0
52200,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.101010101010101,5.9753419999999995,0,0.0
39658,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40789473684210503,0.0404040404040404,1.0,0,0.0
9761,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.144736842105263,0.15151515151515196,0.386301,0,0.0
41876,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.421052631578947,0.18181818181818202,0.9342469999999999,0,0.0
54703,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.526315789473684,0.0303030303030303,0.120548,0,0.0
50152,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.4868421052631579,0.18181818181818202,0.945205,0,0.0
13057,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.171052631578947,0.0202020202020202,0.49588999999999994,0,0.0
33304,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.368421052631579,0.15151515151515196,1.926027,0,0.0
60109,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.592105263157895,0.0606060606060606,1.578082,0,0.0
11279,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.157894736842105,0.202020202020202,1.0,0,0.0
45160,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.447368421052632,0.272727272727273,0.49863,0,0.0
4836,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.10526315789473699,0.0707070707070707,0.950685,0,0.0
26019,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.315789473684211,0.0303030303030303,0.361644,0,0.0
27910,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.34210526315789497,0.15151515151515196,1.421918,0,0.0
38348,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.40789473684210503,0.0808080808080808,0.945205,0,0.0
42849,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.434210526315789,0.18181818181818202,0.5041100000000001,0,0.0
17216,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.21052631578947398,0.141414141414141,1.0,0,0.0
40406,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.421052631578947,0.141414141414141,1.0,0,0.0
6993,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.11842105263157901,0.0404040404040404,0.7561640000000001,0,0.0
15481,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.18421052631578896,0.131313131313131,2.178082,0,0.0
19306,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.23684210526315802,0.202020202020202,0.964384,0,0.0
1780,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0526315789473684,0.101010101010101,0.00274,0,0.0
58583,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5657894736842111,0.161616161616162,1.438356,0,0.0
63689,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7105263157894741,0.17171717171717202,0.9726030000000001,0,0.0
2896,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0789473684210526,0.0707070707070707,0.087671,0,0.0
33720,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.381578947368421,0.15151515151515196,0.59726,0,0.0
24823,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.315789473684211,0.131313131313131,0.490411,0,0.0
61285,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.618421052631579,0.0606060606060606,0.942466,0,0.0
10287,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.144736842105263,0.161616161616162,0.465753,0,0.0
25484,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.315789473684211,0.111111111111111,0.49863,0,0.0
31023,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.35526315789473706,0.141414141414141,3.7643839999999997,0,0.0
44147,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.447368421052632,0.161616161616162,1.4438360000000001,0,0.0
55292,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.526315789473684,0.0505050505050505,0.441096,0,0.0
24842,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.315789473684211,0.0202020202020202,0.484932,0,0.0
60843,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6052631578947371,0.0202020202020202,3.920548,0,0.0
61188,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.618421052631579,0.45454545454545503,0.419178,0,0.0
62465,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6447368421052629,0.15151515151515196,1.978082,0,0.0
21589,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.263157894736842,0.0404040404040404,0.46027399999999996,0,0.0
60881,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.6052631578947371,0.18181818181818202,0.5041100000000001,0,0.0
19101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.223684210526316,0.0606060606060606,0.893151,0,0.0
14133,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.171052631578947,0.0606060606060606,1.0,0,0.0
15571,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.18421052631578896,0.0606060606060606,0.989041,0,0.0
36380,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.39473684210526294,0.0505050505050505,0.50137,0,0.0
8083,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.131578947368421,0.18181818181818202,0.117808,0,0.0
25860,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.315789473684211,0.15151515151515196,2.0054790000000002,0,0.0
47287,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.460526315789474,0.111111111111111,0.49588999999999994,0,0.0
8207,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.131578947368421,0.111111111111111,0.21369899999999997,0,0.0
43547,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.434210526315789,0.18181818181818202,4.50137,0,0.0
63266,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6842105263157889,0.141414141414141,0.44383599999999995,0,0.0
55215,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.526315789473684,0.12121212121212101,1.50411,0,0.0
13523,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.171052631578947,0.0707070707070707,0.49863,0,0.0
41140,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.421052631578947,0.0202020202020202,1.7397259999999999,0,0.0
3303,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0789473684210526,0.0505050505050505,1.3506850000000001,0,0.0
60689,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6052631578947371,0.0303030303030303,0.9561639999999999,0,0.0
61406,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.618421052631579,0.212121212121212,0.50137,0,0.0
17298,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.21052631578947398,0.18181818181818202,0.747945,0,0.0
58744,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.5657894736842111,0.0202020202020202,0.953425,0,0.0
49681,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.4868421052631579,0.0606060606060606,0.5041100000000001,0,0.0
40886,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.421052631578947,0.0303030303030303,0.49863,0,0.0
55364,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.526315789473684,0.232323232323232,1.0,0,0.0
8194,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.131578947368421,0.0303030303030303,1.0,0,0.0
10215,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.144736842105263,0.0808080808080808,0.241096,0,0.0
16129,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.197368421052632,0.323232323232323,0.490411,0,0.0
44924,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.447368421052632,0.0606060606060606,3.4712330000000002,0,0.0
31603,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.35526315789473706,0.0909090909090909,0.082192,0,0.0
50468,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4868421052631579,0.141414141414141,1.0,0,0.0
44273,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.447368421052632,0.17171717171717202,1.0,0,0.0
34277,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.381578947368421,0.141414141414141,1.830137,0,0.0
28572,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.34210526315789497,0.131313131313131,2.558904,0,0.0
16889,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.21052631578947398,0.0808080808080808,0.99726,0,0.0
57952,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5657894736842111,0.131313131313131,1.073973,0,0.0
9445,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.131578947368421,0.12121212121212101,0.493151,1,2.02777648225391
3743,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0921052631578947,0.0606060606060606,0.6027399999999999,0,0.0
36091,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.39473684210526294,0.0202020202020202,0.33972600000000003,0,0.0
44847,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.447368421052632,0.41414141414141403,0.5808220000000001,0,0.0
41319,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.421052631578947,0.212121212121212,1.9315069999999999,0,0.0
15957,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.197368421052632,0.17171717171717202,1.1123290000000001,0,0.0
23802,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.289473684210526,0.0606060606060606,0.20274,0,0.0
28134,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.34210526315789497,0.0707070707070707,0.347945,0,0.0
53486,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.513157894736842,0.15151515151515196,1.0,0,0.0
38774,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.40789473684210503,0.0202020202020202,0.769863,0,0.0
1684,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0526315789473684,0.0,1.2082190000000002,0,0.0
17995,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.21052631578947398,0.141414141414141,1.0,0,0.0
10771,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.144736842105263,0.0404040404040404,0.5041100000000001,0,0.0
49825,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.4868421052631579,0.12121212121212101,1.0,0,0.0
2224,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0657894736842105,0.12121212121212101,1.975342,0,0.0
27611,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.34210526315789497,0.33333333333333304,0.961644,0,0.0
42098,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.434210526315789,0.111111111111111,0.175342,0,0.0
21474,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.263157894736842,0.0,0.027397,0,0.0
27346,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.328947368421053,0.12121212121212101,0.641096,0,0.0
28046,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.34210526315789497,0.17171717171717202,5.794521,0,0.0
31844,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.368421052631579,0.15151515151515196,1.0,0,0.0
34977,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.381578947368421,0.15151515151515196,0.942466,0,0.0
53233,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.513157894736842,0.4747474747474749,1.0,0,0.0
38076,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.40789473684210503,0.161616161616162,0.424658,0,0.0
137,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0131578947368421,0.111111111111111,0.43287700000000007,0,0.0
56536,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.539473684210526,0.24242424242424201,0.49863,0,0.0
34848,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.381578947368421,0.12121212121212101,1.00274,0,0.0
61754,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.631578947368421,0.131313131313131,0.20274,0,0.0
49983,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.4868421052631579,0.0303030303030303,0.909589,0,0.0
22492,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.27631578947368396,0.0,0.441096,0,0.0
51952,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.131313131313131,0.8520549999999999,0,0.0
45000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.447368421052632,0.12121212121212101,3.0,0,0.0
33854,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.381578947368421,0.0303030303030303,1.580822,0,0.0
57187,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5526315789473679,0.111111111111111,0.21369899999999997,0,0.0
17501,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.21052631578947398,0.15151515151515196,0.915068,0,0.0
60810,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6052631578947371,0.15151515151515196,0.49863,0,0.0
50268,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4868421052631579,0.191919191919192,1.460274,0,0.0
63898,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.7236842105263158,0.161616161616162,0.00274,0,0.0
44754,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.447368421052632,0.0101010101010101,6.610958999999999,0,0.0
24257,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.302631578947368,0.161616161616162,0.747945,0,0.0
62273,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.6447368421052629,0.12121212121212101,1.0,0,0.0
51052,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4868421052631579,0.17171717171717202,11.49863,0,0.0
8941,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.131578947368421,0.222222222222222,0.953425,0,0.0
22552,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.27631578947368396,0.191919191919192,1.254795,0,0.0
42659,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.434210526315789,0.17171717171717202,0.427397,0,0.0
22008,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.263157894736842,0.161616161616162,1.430137,0,0.0
58889,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.578947368421053,0.0909090909090909,0.9369860000000001,0,0.0
40508,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.421052631578947,0.0606060606060606,1.50137,1,0.666058333388838
43808,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.434210526315789,0.15151515151515196,1.980822,0,0.0
61435,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.618421052631579,0.0909090909090909,0.50137,0,0.0
28987,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.34210526315789497,0.131313131313131,0.50137,0,0.0
51424,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5,0.0404040404040404,0.49588999999999994,0,0.0
55868,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.539473684210526,0.0101010101010101,3.323288,0,0.0
31070,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.35526315789473706,0.24242424242424201,0.25205500000000003,0,0.0
58115,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5657894736842111,0.0101010101010101,2.443836,0,0.0
5109,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.10526315789473699,0.212121212121212,0.438356,0,0.0
49448,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.47368421052631604,0.0101010101010101,0.457534,0,0.0
7390,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.11842105263157901,0.15151515151515196,0.613699,0,0.0
43825,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.434210526315789,0.15151515151515196,0.49863,0,0.0
24538,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.302631578947368,0.131313131313131,0.249315,0,0.0
45828,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.447368421052632,0.191919191919192,1.0,0,0.0
13351,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.171052631578947,0.131313131313131,1.0,0,0.0
39839,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.40789473684210503,0.131313131313131,1.0,0,0.0
40502,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.421052631578947,0.0505050505050505,1.005479,0,0.0
6529,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.11842105263157901,0.0101010101010101,0.49863,0,0.0
44887,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.447368421052632,0.131313131313131,1.0,0,0.0
4304,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0921052631578947,0.131313131313131,0.49588999999999994,0,0.0
2553,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0789473684210526,0.161616161616162,0.99726,0,0.0
30210,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.35526315789473706,0.17171717171717202,1.0,0,0.0
15846,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.197368421052632,0.0303030303030303,1.0,0,0.0
15321,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.18421052631578896,0.0404040404040404,0.49588999999999994,0,0.0
62968,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.671052631578947,0.17171717171717202,0.926027,0,0.0
15480,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.18421052631578896,0.131313131313131,1.219178,0,0.0
32624,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.368421052631579,0.131313131313131,1.0,0,0.0
61852,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.631578947368421,0.161616161616162,0.473973,0,0.0
23455,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.289473684210526,0.0909090909090909,1.0,0,0.0
49462,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.47368421052631604,0.161616161616162,1.0,0,0.0
16604,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.197368421052632,0.0606060606060606,1.0,0,0.0
58164,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5657894736842111,0.191919191919192,1.0,0,0.0
45043,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.447368421052632,0.161616161616162,1.0,0,0.0
35527,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.381578947368421,0.141414141414141,1.3671229999999999,0,0.0
35286,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.381578947368421,0.0,0.29863,0,0.0
24103,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.302631578947368,0.0202020202020202,0.279452,0,0.0
25575,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.315789473684211,0.26262626262626304,2.0,0,0.0
37469,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.39473684210526294,0.0,0.33972600000000003,0,0.0
47377,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.460526315789474,0.0202020202020202,0.5863010000000001,0,0.0
53087,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.513157894736842,0.0606060606060606,0.49863,0,0.0
4007,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0921052631578947,0.17171717171717202,0.224658,0,0.0
62862,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.657894736842105,0.161616161616162,0.49863,0,0.0
26914,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.328947368421053,0.141414141414141,0.6,0,0.0
21616,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.263157894736842,0.0,0.2,0,0.0
41241,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.421052631578947,0.0707070707070707,1.413699,0,0.0
37310,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.39473684210526294,0.161616161616162,10.48219,0,0.0
27546,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.328947368421053,0.161616161616162,0.9205479999999999,0,0.0
61303,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.618421052631579,0.393939393939394,0.00274,0,0.0
50462,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.4868421052631579,0.12121212121212101,0.5041100000000001,0,0.0
10690,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.144736842105263,0.0505050505050505,1.0,0,0.0
40336,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.421052631578947,0.12121212121212101,0.45205500000000004,0,0.0
32309,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.368421052631579,0.111111111111111,3.890411,0,0.0
43371,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.434210526315789,0.0808080808080808,1.0,0,0.0
48830,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.47368421052631604,0.0202020202020202,0.427397,0,0.0
14582,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.18421052631578896,0.222222222222222,0.49863,0,0.0
23062,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.289473684210526,0.0202020202020202,0.41643800000000003,0,0.0
5769,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.10526315789473699,0.12121212121212101,0.926027,0,0.0
29940,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.35526315789473706,0.272727272727273,0.46301400000000004,0,0.0
31486,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.35526315789473706,0.0101010101010101,3.7835620000000003,0,0.0
4949,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.10526315789473699,0.0303030303030303,0.928767,0,0.0
12308,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.157894736842105,0.101010101010101,1.0,0,0.0
46331,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.460526315789474,0.0303030303030303,0.6794520000000001,0,0.0
27221,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.328947368421053,0.0101010101010101,3.2246580000000002,0,0.0
44699,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.447368421052632,0.0707070707070707,0.967123,0,0.0
56814,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5526315789473679,0.0707070707070707,0.358904,0,0.0
6010,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.10526315789473699,0.17171717171717202,1.0,0,0.0
13700,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.171052631578947,0.17171717171717202,0.50137,0,0.0
55293,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.526315789473684,0.0505050505050505,1.0,0,0.0
38931,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.40789473684210503,0.191919191919192,0.49863,0,0.0
42672,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.434210526315789,0.0202020202020202,1.7041099999999998,0,0.0
6615,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.11842105263157901,0.0505050505050505,0.25753400000000004,0,0.0
57065,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5526315789473679,0.17171717171717202,0.594521,0,0.0
